% Model:              Contactor_heat.mph
% Version:            COMSOL 5.4.0.225
% Date:               May 29 2019, 14:06
% Dimension:          2
% Nodes:              6988
% Expressions:        1
% Description:        温度
% Length unit:        m
% R                       Z                        T (K)
0.01253350817798976       -0.024875754549712508    370.1974709787027
0.012754716981132223      -0.025246921926736998    368.0318268669393
0.006678596808187686      -0.02337943033145361     379.59953684952256
0.006940425531914893      -0.022999999999999996    381.7883918641184
0.013025262255134111      -0.024875802329288123    370.1374854870632
0.013245283018868067      -0.025246921926736998    367.9733775038797
0.00717400772960682       -0.023379233236328994    379.5369235380988
0.0074361702127659565     -0.022999999999999996    381.7197468762147
0.0076695171664841475     -0.023379035232243203    379.47358904015636
0.00793191489361702       -0.022999999999999996    381.65159433637064
0.008165000538591967      -0.023378839158693654    379.4102330687005
0.008427659574468083      -0.022999999999999993    381.58426847576976
0.008660336843073631      -0.02337872747722997     379.3466739318326
0.008923404255319147      -0.022999999999999996    381.5177282880859
0.01351697873896561       -0.024875772747747684    370.07677922565387
0.013735849056603909      -0.025246921926736998    367.9136562150827
0.014008684671572466      -0.024875810563516832    370.014228957599
0.014226415094339752      -0.025246921926736998    367.85234441371836
0.009155537532088765      -0.02337866860832871     379.28313647884494
0.00941914893617021       -0.022999999999999996    381.4517952366877
0.009650724045791599      -0.023378547105509104    379.22020087348204
0.009914893617021274      -0.022999999999999996    381.38625832794656
0.010145914624578098      -0.023378386129817973    379.15760388667076
0.010410638297872336      -0.022999999999999993    381.32091193856263
0.010641121903216427      -0.023378226281100287    379.0949648115913
0.0109063829787234        -0.022999999999999996    381.2555669815572
0.014500375815534284      -0.024875915418695157    369.94946583033476
0.014716981132075596      -0.025246921926736998    367.7890217578012
0.01499203582054432       -0.024876061741992694    369.88214362803814
0.01520754716981144       -0.025246921926736998    367.7231218080711
0.015483680118985106      -0.02487617650263045     369.81200577597866
0.01569811320754728       -0.025246921926736998    367.65386813844975
0.015975356996724404      -0.024876212218695636    369.73838602881716
0.016188679245283125      -0.025246921926736998    367.58018238353196
0.011136384992991596      -0.023378081731007177    379.03204990523767
0.011402127659574463      -0.023                   381.19005270574075
0.011631696883813812      -0.023377982832851318    378.9685395336249
0.011897872340425527      -0.022999999999999996    381.12421545356483
0.012126998385911447      -0.023377945653462864    378.90420693367463
0.01239361702127659       -0.022999999999999996    381.0579166415848
