% Model:              Contactor_heat.mph
% Version:            COMSOL 5.4.0.225
% Date:               May 29 2019, 15:43
% Dimension:          3
% Nodes:              15076
% Expressions:        1
% Description:        温度
% Length unit:        m
% X                       Y                        Z                        T2 (K)
-0.007529837254974385     -0.024885770048636218    -0.021544865815977327    361.21858505561016
-0.003877706503006352     -0.025709208316798522    -0.021955672333751203    360.41641691217814
-0.0022675703980313934    -0.023189396811689       -0.020458633982418286    379.46923536019256
0.002239862524210116      -0.020784205773832453    -0.023                   379.67004980135425
0.005055239654191338      -0.01991429617609898     -0.023                   379.71667832815194
-4.2801405630199995E-18   -0.0233                  -0.023                   379.42248583054885
-4.776122516674678E-18    -0.026000000000000002    -0.025246921926737       348.8668672049649
0.0032039739460935574     -0.02248085787405244     -0.025246921926737       362.80733681639003
-0.01884469720975757      -0.013702824054644928    -0.010318812065882692    379.54823756393546
-0.020139821043495477     -0.016443467041228767    -0.011477783076903962    363.9693062790258
-0.016544643726318        -0.016406241616202254    -0.010260868576952676    379.55140169498816
-0.0180842373694664       -0.018680480688804416    -0.00867633368052373     364.10690802647844
-0.015275581358490551     -0.017593936857910338    -0.007894093961697497    379.7097004464978
-0.017603366588050968     -0.015264713713879179    -0.006842301332287478    379.7972745974312
-0.01612489207816543      -0.02039578033485156     -0.011500798537233932    363.97000391718433
0.006710269226889006      -0.017269626752041804    -0.023                   380.02290018887413
0.006866596336797571      -0.016543050304328177    -0.025246921926737       367.1385077755752
0.008783729420234471      -0.01645281526571966     -0.022999999999999996    380.0029575668782
0.00818161659094275       -0.019133359609422838    -0.023000000000000003    379.6823965298476
0.006594894386806967      -0.021514712393890877    -0.025246921926737       363.4138358834738
0.010931777454451851      -0.014717088884282229    -0.023                   380.05329714088015
0.010382261565781934      -0.01480053495604204     -0.025246921926736998    367.1111588526615
0.014255169123246434      -0.013162810011878287    -0.025246921926736998    366.7175883483879
-0.02267439315995823      -0.012722888619635065    -0.008051050935860393    364.1507290401851
-0.019656191565273762     -0.012510960520649917    -0.007479574673001583    379.7431092250386
-0.02109193286250171      -0.009900523628764323    -0.005754546951881192    379.8994379354913
-0.024577590400697714     -0.00848186595599883     -0.010318452016451336    364.0209470350046
-0.022263565380409786     -0.006871947071406978    -0.007974005147954148    379.7038639336098
-0.02304974644059546      -0.0034057582157659113   -0.009862132471216258    379.57467744016395
-0.025659003554170924     -0.004197086680906608    -0.012680710893915636    363.92711333506026
-0.0233                   2.853427042013334E-18    -0.011713218382595366    379.4809960793397
-0.025999999999999995     3.1840816777831182E-18   -0.015353865921497609    363.83666805304864
-0.023300000000000005     2.853427042013334E-18    -0.015520496249558362    379.3907856030359
-0.019186635703265707     -0.013219796155393992    -0.003951474499353245    380.09439451309805
-0.0225360663487154       -0.012966329994501036    -0.0026404164623036424   364.5518566841912
-0.02115658504725233      -0.009761603819986725    -0.002537433634738984    380.26207660153307
-0.01968479073745957      -0.012465914070874468    -5.382838163578485E-4    380.4852692077324
-0.017769481731207883     0.010486996925390644     -0.023                   379.704603182134
-0.019591710824669255     0.010267386601497414     -0.025246921926736998    364.1955317304756
-0.02307408263099503      0.0032367747431685284    -0.01362123351523067     379.41856264669457
-0.022154206817141014     0.007216707418200482     -0.022999999999999993    379.41576645978967
-0.020755374110201282     0.010587928523804078     -0.023                   379.4196738703068
-0.02402082507130299      0.009949767985556142     -0.025246921926737       348.68292556413274
-0.022655585025504955     0.005441917598798744     -0.01957043447814664     379.44308944217386
-0.025585079113259086     0.004626416190559727     -0.017424368052012387    363.66470827972086
-0.022568280170158925     0.005793334977472948     -0.015621789081378994    379.3903765917012
-0.02488577004863622      0.0075298372549743925    -0.021544865815977327    361.22603285260703
-0.021393938110026753     0.009229811056806371     -0.019915130112530485    379.45240266661114
-0.015691577912354183     0.013370008495869883     -0.023                   379.70791126724185
-0.017169036567296844     0.01426034241334779      -0.025246921926737005    363.7586300033253
-0.011123835933569613     0.014985044278469839     -0.022999999999999996    380.0010224009466
-0.008795020790027553     0.01610822658767355      -0.022999999999999996    380.0498221971407
-0.006408209023136044     0.015487401295732589     -0.023000000000000003    380.29653488875994
-0.010426943016414754     0.01517078024417105      -0.025246921926737       367.05097932052445
-0.00697807460231904      0.01697903506615428      -0.025246921926737       367.05179887612115
-0.013378306706861907     0.01577173334466917      -0.022999999999999996    379.69863672270037
-0.01411649048557247      0.016909312329695707     -0.025246921926737       364.30918959629423
0.01591350128343905       -0.008349954420227595    -0.023000000000000007    380.11021115660213
0.015083870425546202      -0.006593565925908941    -0.025246921926736998    367.4257111047825
0.016785917131017795      -0.010131320612001506    -0.025246921926737       366.67921089234403
0.014613197995354151      -0.010453914731183156    -0.023                   380.11132619267397
0.018232637731147416      -0.006532835186307237    -0.025246921926737       366.7266941407407
-0.003527532101873889     0.01120810760753652      -0.025246921926736998    368.0258703530596
-0.0062966419714064375    0.013333778025613982     -0.022999999999999996    380.59116631688903
-0.0065437780612546195    0.017343305076370136     -0.023000000000000003    380.0211154748625
-0.004466872032349225     0.016945301972941047     -0.023                   380.1799105937963
-0.0037659898755229106    0.014894823524230988     -0.025246921926737       367.58271629698834
-0.004357430411112381     0.014514142758373465     -0.023                   380.5330030273871
-0.005868055251900781     0.008238794838615742     -0.022999999999999996    381.21533955671896
-0.0031969459284867333    0.007164027060512979     -0.025246921926737       368.45641171438035
-0.004349831042976071     0.012391221543375316     -0.022999999999999996    380.8146124484288
-0.004242860663076208     0.010532703675235205     -0.022999999999999996    381.0522659100741
0.0171040093684259        -0.0060074879601373895   -0.023                   380.08557627919214
0.007591864807344696      -0.006319347743462227    -0.022999999999999996    381.24742053524704
0.00719770976746411       -0.0033875664593887534   -0.025246921926737       368.4452711185996
0.016554448878476187      -0.003007438953071331    -0.02524692192673701     367.3653977986805
0.01722475450390596       -0.0037901602894730795   -0.023                   380.16227232578655
0.016057450098357098      -0.0020312846541175214   -0.022999999999999993    380.3829994030098
0.014764482571934136      -3.616255264557204E-18   -0.025246921926737       367.6651496763943
0.013310556255425843      -0.0032263982847793166   -0.025246921926737       367.7981151181939
0.012965438883082195      -0.012610695373119317    -0.023                   380.09182691003804
0.01479131774074067       -0.006718932865258045    -0.022999999999999996    380.37401328992445
0.013380282880132259      -0.0022513418219243467   -0.023                   380.7555961132739
0.01482522081083421       -3.63113184252817E-18    -0.023                   380.580300645307
0.011270291413293311      -2.760425260949511E-18   -0.025246921926737       368.08095447367043
0.013508908539489583      -0.00824228220761549     -0.022999999999999996    380.4361031475177
0.011018931401724632      -0.00729934589200198     -0.022999999999999996    380.80360150744315
0.01466751138285303       -0.0044642544162667806   -0.023                   380.5078053485177
0.0118647850938537        -0.004489660467671136    -0.023000000000000007    380.87547158958716
0.010225275160160538      -0.002528191565976169    -0.025246921926737       368.1637626802621
0.013273720977439375      -0.0062456603823835164   -0.022999999999999996    380.60229945708164
0.009568527396147733      -0.004496016326267082    -0.022999999999999996    381.1560044552525
0.0073322830354049535     -0.004104423666671392    -0.023000000000000003    381.44688887350736
0.010706143904336784      -0.00220998429547478     -0.022999999999999996    381.1085365443597
0.008361473903344319      -0.0022122736577124854   -0.022999999999999996    381.4112238263392
0.0077540805204666646     -1.899201977944069E-18   -0.025246921926737005    368.4670607345152
-0.013877229115320551     -0.01871663730697637     -0.010385614089723444    379.54462899220385
-0.005800689033916884     0.004498448303126068     -0.023000000000000003    381.587684433573
-1.2347750247318776E-18   -0.006721802158748007    -0.023000000000000003    381.67390758562095
-0.0054221883864253514    -0.0046746992075954435   -0.022999999999999993    381.61207175604204
-0.0025628283829712       -0.0056835829552459236   -0.023000000000000003    381.73690611420625
-8.186425109482078E-19    -0.004456482263665349    -0.025246921926736998    368.76936984218594
-0.006089291328139148     -0.002472576452011145    -0.023                   381.6928597765624
-0.0067217342680516755    8.231750356088563E-19    -0.023000000000000003    381.67281531137763
-0.003151208828875094     -0.0031512088288750927   -0.025246921926737005    368.769420109511
-0.0031512088288748966    0.003151208828874897     -0.025246921926736998    368.7686858582225
-0.004456482263664642     5.457616739653855E-19    -0.025246921926737005    368.7689610725652
-0.00546848797156265      0.0016923201838984563    -0.023000000000000007    381.79879117802534
-0.0030848070360008062    0.005674916966105792     -0.023                   381.7066470922446
4.1158751780456446E-19    0.006721734268053901     -0.023000000000000003    381.67217046583903
5.38736303049025E-19      0.008798231513349224     -0.025246921926737005    368.3540732181754
2.72880836982702E-19      0.004456482263664793     -0.025246921926736995    368.7689862649022
0.005182353918927595      -0.005060342220998379    -0.023                   381.6010528131773
0.002989172887503001      -0.0029891728875030025   -0.025246921926737       368.7850532325156
0.002659765263745846      -0.0059063121204701585   -0.023                   381.7040572873375
0.0017557566259317073     0.005790892172643763     -0.023                   381.7589020754698
0.003419034789287201      0.007591251812860617     -0.025246921926736998    368.4052110019566
0.002989172887502805      0.002989172887502805     -0.025246921926737       368.7835478320157
0.005665661181039748      -0.002196140991651498    -0.023000000000000003    381.7563563860344
0.003998175411904032      -9.792705441235845E-19   -0.025246921926736998    368.7974458956642
-0.00881515329487919      -0.021568103124470186    -0.014054837125622117    379.40915695168
-0.011672321126540692     -0.02323266922931826     -0.013004188256618093    363.9195885993694
-0.01020760361245544      -0.020945043052975246    -0.009958587239093434    379.5688676163949
-0.007916557000481685     -0.02476546234694851     -0.01375069190530676     363.90226831797605
-0.005680635610290038     -0.02259691083009146     -0.015526914705836095    379.3908847197249
-0.00646995058002009      -0.022383693607001008    -0.011724754639653896    379.4804098347767
-0.004626416190559727     -0.025585079113259093    -0.017424368052012393    363.65560881518985
-0.0026136875507138647    -0.023152940145632548    -0.0174208708303423      379.39781635621296
-0.003142098896292394     -0.023087165580164184    -0.013649854165275952    379.4179274097194
-4.28014056302E-18        -0.0233                  -0.01931737845209431     379.434964743814
-4.776122516674676E-18    -0.025999999999999992    -0.02030039392411731     362.56109326429663
0.0025643838270808707     -0.02315845278915252     -0.020675125963887778    379.47469899214553
0.0036424282569494453     -0.02301353072389705     -0.023                   379.4130017974934
0.007214265609102689      -0.022155002151576918    -0.023                   379.4176053555639
0.0033733842016788504     -0.025780230391287497    -0.021423718461345092    361.35161374782814
0.005578735105536726      -0.022622283585488272    -0.02041288102057562     379.46814525085125
0.005072339339203527      -0.025500389379786256    -0.025246921926737005    348.8138197126014
