% Model:              Contactor_heat.mph
% Version:            COMSOL 5.4.0.225
% Date:               May 27 2019, 14:52
% Dimension:          2
% Nodes:              751
% Expressions:        1
% Description:        温度
% Length unit:        m
% R                       Z                        T (K)
0.006                     -0.021                   381.98059283387795
0.002315674294938976      -0.018950113902023894    382.3848210333427
0                         -0.017113313124462952    382.5510541646595
0.004909010690164134      -0.020375682751428828    382.18658174648266
0.006                     -0.019600799216508927    382.31376499948715
0.0078113947650915        -0.021697206626016742    381.61407959235265
0.008629303870291706      -0.020999999999999998    381.5295996133866
0.004977955282875438      -0.019009640743718585    382.379595626238
0.006                     -0.018241711872252667    382.50253317471714
0.00916577043025511       -0.02167825656533496     381.43031338317064
0.00204791909663581       -0.01604187797545767     382.6484194321977
0                         -0.013752999156075658    382.79728859628773
0.009746279015934969      -0.020999999999999998    381.3805510465757
0.010500130656013658      -0.021651482070650728    381.25445148912684
0.0108567880081211        -0.020999999999999998    381.2341496057891
0.011559137848960925      -0.021830405883621198    381.10793366479544
